Employee ID,Leave Details,Leave Type,Leave Reason ID,Leave Start Date,Leave End Date,Number of Leave Days Taken,Leave Status,Leave Balance,Cost of Leave ($),Leave Liability Amount ($),Absenteeism Cost Impact ($)
1090,Annual Leave,Annual,8,10/18/2023,10/31/2023,13,Approved,16,6044.83,9067.25,12089.66
1090,Annual Leave,Annual,6,7/27/2023,8/2/2023,6,Approved,25,2789.92,4184.88,5579.84
1090,Annual Leave,Annual,10,2/25/2023,2/26/2023,1,Approved,14,464.99,697.48,929.97
1090,For fathers after the birth of a child.,Sick,1,7/25/2023,8/1/2023,7,Rejected,28,3254.91,4882.36,6509.82
1090,For observing religious holidays.,Vacation,8,8/22/2024,8/29/2024,7,Approved,17,3254.91,4882.36,6509.82
1090,Annual Leave,Annual,10,10/5/2024,10/12/2024,7,Approved,17,3254.91,4882.36,6509.82
1090,For the death of a family member.,Sick,3,8/26/2024,8/31/2024,5,Rejected,26,2324.94,3487.4,4649.87
1090,For caretaking responsibilities related to a child.,Sick,2,8/12/2024,8/16/2024,4,Approved,21,1859.95,2789.92,3719.9
1091,For emergencies or critical family events.,"For personal growth or development, typically unpaid.",5,11/25/2022,12/5/2022,10,Approved,20,2014.38,2014.38,2014.38
1091,"For personal growth or development, typically unpaid.",Vacation,10,6/15/2023,6/23/2023,8,Rejected,14,1611.51,1611.51,1611.51
1091,"For personal growth or development, typically unpaid.","For personal growth or development, typically unpaid.",10,4/28/2023,5/11/2023,13,Rejected,16,2618.7,2618.7,2618.7
1091,For performing public or civic duties.,Bereavement,7,1/18/2024,2/1/2024,14,Approved,19,2820.14,2820.14,2820.14
1091,For serious or long-term health issues.,Sick,9,8/7/2024,8/10/2024,3,Rejected,15,604.32,604.32,604.32
1091,Annual Leave,Annual,7,2/21/2024,3/9/2024,17,Approved,10,3424.45,3424.45,3424.45
1091,Annual Leave,Annual,8,5/27/2024,6/3/2024,7,Approved,16,1410.07,1410.07,1410.07
1091,Annual Leave,Annual,9,11/27/2022,12/9/2022,12,Rejected,30,2417.26,2417.26,2417.26
1091,Annual Leave,Annual,6,12/23/2022,12/29/2022,6,Rejected,15,1208.63,1208.63,1208.63
1091,For the death of a family member.,Vacation,3,12/6/2022,12/20/2022,14,Rejected,30,2820.14,2820.14,2820.14
1091,Annual Leave,Annual,4,5/24/2023,6/9/2023,16,Rejected,23,3223.01,3223.01,3223.01
1091,Annual Leave,Annual,10,2/7/2023,2/10/2023,3,Approved,30,604.32,604.32,604.32
1091,Annual Leave,Annual,4,10/17/2023,10/25/2023,8,Rejected,24,1611.51,1611.51,1611.51
1091,For emergencies or critical family events.,Sick,5,1/12/2024,1/17/2024,5,Approved,26,1007.19,1007.19,1007.19
1092,For observing religious holidays.,"For personal growth or development, typically unpaid.",8,9/17/2021,9/28/2021,11,Rejected,14,3456.54,5184.81,6913.09
1092,To serve on a jury as required by law.,Sick,6,12/12/2021,12/16/2021,4,Approved,30,1256.92,1885.39,2513.85
1092,Annual Leave,Annual,2,8/29/2021,9/11/2021,13,Rejected,19,4085.01,6127.51,8170.01
1092,"For personal growth or development, typically unpaid.",Sick,10,3/29/2022,4/6/2022,8,Approved,11,2513.85,3770.77,5027.7
1092,Annual Leave,Annual,5,1/13/2022,1/27/2022,14,Approved,16,4399.24,6598.85,8798.47
1092,Annual Leave,Annual,9,3/27/2022,4/1/2022,5,Rejected,12,1571.16,2356.73,3142.31
1092,Annual Leave,Annual,10,11/2/2023,11/3/2023,1,Rejected,12,314.23,471.35,628.46
1092,Annual Leave,Annual,10,11/16/2023,11/28/2023,12,Approved,27,3770.77,5656.16,7541.55
1092,Annual Leave,Annual,1,9/28/2023,9/29/2023,1,Approved,13,314.23,471.35,628.46
1092,Annual Leave,Annual,1,4/25/2023,4/29/2023,4,Rejected,15,1256.92,1885.39,2513.85
1092,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,8/30/2024,9/4/2024,5,Approved,12,1571.16,2356.73,3142.31
1092,For fathers after the birth of a child.,Sick,1,4/17/2024,4/22/2024,5,Approved,22,1571.16,2356.73,3142.31
1092,Annual Leave,Annual,7,3/27/2024,4/4/2024,8,Rejected,10,2513.85,3770.77,5027.7
1092,Annual Leave,Annual,5,9/28/2024,10/1/2024,3,Rejected,17,942.69,1414.04,1885.39
1093,For emergencies or critical family events.,"For personal growth or development, typically unpaid.",5,12/13/2018,12/22/2018,9,Rejected,20,4296.28,6444.42,8592.56
1093,"For personal growth or development, typically unpaid.",Vacation,10,12/1/2018,12/5/2018,4,Approved,20,1909.46,2864.19,3818.91
1093,"For personal growth or development, typically unpaid.",Vacation,10,5/14/2019,5/19/2019,5,Approved,22,2386.82,3580.23,4773.64
1093,Annual Leave,Annual,8,8/27/2020,9/2/2020,6,Approved,20,2864.19,4296.28,5728.37
1093,For fathers after the birth of a child.,Sick,1,1/15/2020,1/17/2020,2,Approved,28,954.73,1432.09,1909.46
1093,To serve on a jury as required by law.,Vacation,6,9/9/2020,9/17/2020,8,Rejected,16,3818.91,5728.37,7637.83
1093,For observing religious holidays.,Sick,8,2/27/2021,3/4/2021,5,Rejected,15,2386.82,3580.23,4773.64
1093,Annual Leave,Annual,9,5/23/2021,6/4/2021,12,Rejected,16,5728.37,8592.56,11456.74
1093,Annual Leave,Annual,9,9/16/2022,9/28/2022,12,Rejected,27,5728.37,8592.56,11456.74
1093,Annual Leave,Annual,5,10/27/2022,11/6/2022,10,Approved,28,4773.64,7160.46,9547.28
1093,For fathers after the birth of a child.,Bereavement,1,4/10/2022,4/19/2022,9,Rejected,29,4296.28,6444.42,8592.56
1093,For the death of a family member.,Sick,3,8/22/2022,8/24/2022,2,Rejected,15,954.73,1432.09,1909.46
1093,For performing public or civic duties.,"For personal growth or development, typically unpaid.",7,8/15/2022,8/18/2022,3,Rejected,18,1432.09,2148.14,2864.19
1093,Annual Leave,Annual,2,11/26/2023,11/28/2023,2,Approved,21,954.73,1432.09,1909.46
1093,For the death of a family member.,Vacation,3,7/19/2023,8/1/2023,13,Rejected,11,6205.73,9308.6,12411.47
1093,Annual Leave,Annual,2,9/24/2024,9/30/2024,6,Approved,20,2864.19,4296.28,5728.37
1093,For educational pursuits or exams.,Vacation,4,7/25/2024,7/30/2024,5,Approved,26,2386.82,3580.23,4773.64
1093,Annual Leave,Annual,2,10/22/2024,10/30/2024,8,Rejected,27,3818.91,5728.37,7637.83
1093,To serve on a jury as required by law.,Sick,6,11/30/2024,12/8/2024,8,,29,3818.91,5728.37,7637.83
1095,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,5/10/2021,5/15/2021,5,Approved,26,1470.92,1470.92,1470.92
1095,Annual Leave,Annual,4,4/9/2021,4/18/2021,9,Approved,11,2647.65,2647.65,2647.65
1095,Annual Leave,Annual,2,9/18/2021,9/20/2021,2,Approved,11,588.37,588.37,588.37
1095,For the death of a family member.,Sick,3,4/2/2022,4/10/2022,8,Approved,17,2353.47,2353.47,2353.47
1095,Annual Leave,Annual,1,6/30/2022,7/3/2022,3,Approved,22,882.55,882.55,882.55
1095,For emergencies or critical family events.,Vacation,5,10/15/2023,10/21/2023,6,Rejected,23,1765.1,1765.1,1765.1
1095,Annual Leave,Annual,7,1/18/2023,1/21/2023,3,Rejected,23,882.55,882.55,882.55
1095,Annual Leave,Annual,2,8/8/2024,8/14/2024,6,Approved,16,1765.1,1765.1,1765.1
1095,For emergencies or critical family events.,Bereavement,5,3/16/2024,3/23/2024,7,Rejected,24,2059.29,2059.29,2059.29
1096,Annual Leave,Annual,1,9/24/2018,9/25/2018,1,Rejected,7,439.01,658.52,878.03
1096,Annual Leave,Annual,6,5/13/2018,5/18/2018,5,Approved,11,2195.06,3292.6,4390.13
1096,For serious or long-term health issues.,Sick,9,12/4/2018,12/12/2018,8,Approved,15,3512.1,5268.15,7024.21
1096,Annual Leave,Annual,4,11/10/2019,11/17/2019,7,Approved,6,3073.09,4609.63,6146.18
1096,Annual Leave,Annual,5,8/10/2020,8/16/2020,6,Approved,10,2634.08,3951.12,5268.15
1096,Annual Leave,Annual,8,7/9/2020,7/18/2020,9,Approved,7,3951.12,5926.67,7902.23
1096,Annual Leave,Annual,9,3/2/2020,3/5/2020,3,Approved,12,1317.04,1975.56,2634.08
1096,Annual Leave,Annual,8,3/6/2021,3/10/2021,4,Rejected,7,1756.05,2634.08,3512.1
1096,For caretaking responsibilities related to a child.,Bereavement,2,11/12/2022,12/1/2022,19,Approved,15,8341.24,12511.87,16682.49
1096,Annual Leave,Annual,9,12/19/2022,12/26/2022,7,Approved,9,3073.09,4609.63,6146.18
1096,For performing public or civic duties.,Bereavement,7,3/4/2022,3/15/2022,11,Rejected,14,4829.14,7243.71,9658.28
1096,Annual Leave,Annual,1,6/14/2022,6/26/2022,12,Approved,11,5268.15,7902.23,10536.31
1096,Annual Leave,Annual,3,6/22/2022,6/27/2022,5,Approved,7,2195.06,3292.6,4390.13
1096,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,12/27/2023,12/31/2023,4,Rejected,6,1756.05,2634.08,3512.1
1096,Annual Leave,Annual,3,9/30/2023,10/5/2023,5,Approved,15,2195.06,3292.6,4390.13
1096,Annual Leave,Annual,7,8/22/2023,8/24/2023,2,Approved,8,878.03,1317.04,1756.05
1096,Annual Leave,Annual,1,3/24/2023,4/11/2023,18,Approved,14,7902.23,11853.35,15804.46
1096,"For personal growth or development, typically unpaid.",Vacation,10,9/13/2023,9/19/2023,6,Rejected,7,2634.08,3951.12,5268.15
1096,For serious or long-term health issues.,Vacation,9,10/31/2024,11/9/2024,9,Rejected,13,3951.12,5926.67,7902.23
1096,Annual Leave,Annual,8,7/22/2024,7/27/2024,5,Approved,10,2195.06,3292.6,4390.13
1096,Annual Leave,Annual,9,9/14/2024,9/17/2024,3,Rejected,5,1317.04,1975.56,2634.08
1097,Annual Leave,Annual,9,11/22/2019,12/3/2019,11,Approved,9,3688.89,5533.34,7377.79
1097,Annual Leave,Annual,8,12/11/2019,12/17/2019,6,Rejected,8,2012.12,3018.19,4024.25
1097,Annual Leave,Annual,10,11/2/2019,11/7/2019,5,Approved,11,1676.77,2515.15,3353.54
1097,"For personal growth or development, typically unpaid.",Vacation,10,11/12/2019,11/23/2019,11,Rejected,9,3688.89,5533.34,7377.79
1097,Annual Leave,Annual,9,11/6/2019,11/10/2019,4,Rejected,8,1341.42,2012.12,2682.83
1097,"For personal growth or development, typically unpaid.",Sick,10,9/27/2020,10/15/2020,18,Approved,12,6036.37,9054.56,12072.74
1097,To serve on a jury as required by law.,Sick,6,6/2/2020,6/12/2020,10,Rejected,6,3353.54,5030.31,6707.08
1097,Annual Leave,Annual,10,12/3/2020,12/9/2020,6,Rejected,7,2012.12,3018.19,4024.25
1097,Annual Leave,Annual,8,7/9/2020,7/17/2020,8,Rejected,6,2682.83,4024.25,5365.66
1097,Annual Leave,Annual,5,4/18/2021,4/20/2021,2,Rejected,5,670.71,1006.06,1341.42
1097,Annual Leave,Annual,2,7/15/2021,7/29/2021,14,Rejected,8,4694.96,7042.43,9389.91
1097,Annual Leave,Annual,9,10/4/2021,10/5/2021,1,Approved,13,335.35,503.03,670.71
1097,Annual Leave,Annual,9,2/16/2022,2/23/2022,7,Approved,8,2347.48,3521.22,4694.96
1097,Annual Leave,Annual,6,12/20/2022,12/29/2022,9,Approved,12,3018.19,4527.28,6036.37
1097,Annual Leave,Annual,9,4/8/2022,4/10/2022,2,Rejected,6,670.71,1006.06,1341.42
1097,Annual Leave,Annual,9,9/27/2022,10/4/2022,7,Approved,8,2347.48,3521.22,4694.96
1097,Annual Leave,Annual,3,6/20/2023,6/21/2023,1,Rejected,10,335.35,503.03,670.71
1097,Annual Leave,Annual,6,7/18/2023,7/19/2023,1,Approved,7,335.35,503.03,670.71
1097,For fathers after the birth of a child.,Sick,1,5/28/2024,5/31/2024,3,Rejected,10,1006.06,1509.09,2012.12
1097,Annual Leave,Annual,3,1/8/2024,1/16/2024,8,Rejected,9,2682.83,4024.25,5365.66
1098,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,9/20/2018,10/6/2018,16,Approved,14,2779.81,2779.81,2779.81
1098,Annual Leave,Annual,10,10/3/2019,10/7/2019,4,Rejected,16,694.95,694.95,694.95
1098,For serious or long-term health issues.,"For personal growth or development, typically unpaid.",9,12/18/2019,12/23/2019,5,Rejected,15,868.69,868.69,868.69
1098,For serious or long-term health issues.,Bereavement,9,1/28/2019,2/4/2019,7,Rejected,18,1216.17,1216.17,1216.17
1098,"For personal growth or development, typically unpaid.",Sick,10,8/11/2019,8/20/2019,9,Rejected,19,1563.64,1563.64,1563.64
1098,Annual Leave,Annual,10,5/19/2019,5/26/2019,7,Approved,12,1216.17,1216.17,1216.17
1098,For educational pursuits or exams.,Vacation,4,8/23/2020,8/31/2020,8,Rejected,22,1389.91,1389.91,1389.91
1098,For fathers after the birth of a child.,Sick,1,10/13/2020,10/17/2020,4,Approved,23,694.95,694.95,694.95
1098,Annual Leave,Annual,1,8/23/2020,9/7/2020,15,Approved,28,2606.07,2606.07,2606.07
1098,For observing religious holidays.,Sick,8,1/19/2020,1/26/2020,7,Rejected,14,1216.17,1216.17,1216.17
1098,For educational pursuits or exams.,Vacation,4,6/23/2021,6/26/2021,3,Approved,14,521.21,521.21,521.21
1098,For serious or long-term health issues.,Vacation,9,6/26/2021,7/4/2021,8,Rejected,11,1389.91,1389.91,1389.91
1098,Annual Leave,Annual,6,3/12/2021,3/16/2021,4,Approved,15,694.95,694.95,694.95
1098,Annual Leave,Annual,10,12/16/2021,12/29/2021,13,Approved,23,2258.6,2258.6,2258.6
1098,Annual Leave,Annual,9,3/6/2022,3/14/2022,8,Rejected,17,1389.91,1389.91,1389.91
1098,Annual Leave,Annual,2,8/8/2023,8/12/2023,4,Rejected,24,694.95,694.95,694.95
1098,For emergencies or critical family events.,Vacation,5,10/5/2023,10/20/2023,15,Rejected,21,2606.07,2606.07,2606.07
1098,To serve on a jury as required by law.,Sick,6,12/15/2023,12/19/2023,4,Rejected,17,694.95,694.95,694.95
1098,Annual Leave,Annual,10,8/14/2023,8/17/2023,3,Approved,11,521.21,521.21,521.21
1098,Annual Leave,Annual,3,4/7/2023,4/9/2023,2,Rejected,26,347.48,347.48,347.48
1098,For the death of a family member.,Vacation,3,2/27/2024,3/5/2024,7,Rejected,14,1216.17,1216.17,1216.17
1098,For performing public or civic duties.,Vacation,7,3/6/2024,3/13/2024,7,Rejected,20,1216.17,1216.17,1216.17
1098,Annual Leave,Annual,1,6/24/2024,6/29/2024,5,Rejected,19,868.69,868.69,868.69
1099,For the death of a family member.,Vacation,3,11/2/2022,11/17/2022,15,Approved,19,3148.76,3148.76,3148.76
1099,For observing religious holidays.,Sick,8,10/21/2022,11/4/2022,14,Rejected,29,2938.84,2938.84,2938.84
1099,For observing religious holidays.,Vacation,8,8/26/2022,8/29/2022,3,Rejected,21,629.75,629.75,629.75
1099,"For personal growth or development, typically unpaid.",Sick,10,10/10/2022,10/24/2022,14,Rejected,30,2938.84,2938.84,2938.84
1099,Annual Leave,Annual,2,11/11/2023,11/15/2023,4,Rejected,26,839.67,839.67,839.67
1099,For observing religious holidays.,Sick,8,3/22/2023,4/9/2023,18,Rejected,10,3778.51,3778.51,3778.51
1099,Annual Leave,Annual,5,6/25/2023,6/29/2023,4,Approved,20,839.67,839.67,839.67
1099,Annual Leave,Annual,6,12/28/2024,12/31/2024,3,,30,629.75,629.75,629.75
1099,For the death of a family member.,Sick,3,7/28/2024,8/2/2024,5,Approved,28,1049.59,1049.59,1049.59
1100,For caretaking responsibilities related to a child.,Sick,2,6/20/2022,6/22/2022,2,Rejected,17,461.65,461.65,461.65
1100,For the death of a family member.,Sick,3,11/25/2022,12/3/2022,8,Approved,29,1846.62,1846.62,1846.62
1100,Annual Leave,Annual,8,12/20/2023,12/21/2023,1,Rejected,25,230.83,230.83,230.83
1100,For emergencies or critical family events.,Sick,5,6/8/2023,6/15/2023,7,Rejected,18,1615.79,1615.79,1615.79
1100,For serious or long-term health issues.,"For personal growth or development, typically unpaid.",9,1/7/2023,1/17/2023,10,Approved,10,2308.27,2308.27,2308.27
1100,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,2/25/2023,3/5/2023,8,Rejected,11,1846.62,1846.62,1846.62
1100,For observing religious holidays.,Vacation,8,10/1/2024,10/6/2024,5,Rejected,11,1154.14,1154.14,1154.14
1100,For serious or long-term health issues.,Bereavement,9,10/23/2024,11/2/2024,10,Rejected,10,2308.27,2308.27,2308.27
1100,To serve on a jury as required by law.,Vacation,6,4/25/2024,4/30/2024,5,Approved,14,1154.14,1154.14,1154.14
1101,Annual Leave,Annual,9,5/12/2018,5/18/2018,6,Approved,10,1834.21,1834.21,1834.21
1101,"For personal growth or development, typically unpaid.","For personal growth or development, typically unpaid.",10,11/20/2018,11/26/2018,6,Rejected,25,1834.21,1834.21,1834.21
1102,Annual Leave,Annual,3,11/30/2019,12/4/2019,4,Approved,18,1742.06,2613.09,3484.12
1102,Annual Leave,Annual,3,12/26/2019,12/30/2019,4,Approved,19,1742.06,2613.09,3484.12
1102,For the death of a family member.,"For personal growth or development, typically unpaid.",3,12/4/2019,12/12/2019,8,Rejected,27,3484.12,5226.17,6968.23
1102,Annual Leave,Annual,5,12/4/2019,12/8/2019,4,Approved,24,1742.06,2613.09,3484.12
1102,For observing religious holidays.,Vacation,8,12/16/2019,12/23/2019,7,Approved,29,3048.6,4572.9,6097.2
1102,Annual Leave,Annual,1,10/29/2020,11/3/2020,5,Rejected,16,2177.57,3266.36,4355.15
1102,Annual Leave,Annual,4,1/30/2021,2/17/2021,18,Approved,28,7839.26,11758.89,15678.52
1102,For observing religious holidays.,Sick,8,2/28/2021,3/5/2021,5,Approved,14,2177.57,3266.36,4355.15
1102,For emergencies or critical family events.,Sick,5,10/5/2021,10/20/2021,15,Rejected,10,6532.72,9799.08,13065.43
1102,Annual Leave,Annual,1,5/31/2021,6/2/2021,2,Approved,21,871.03,1306.54,1742.06
1102,Annual Leave,Annual,5,1/26/2021,1/29/2021,3,Approved,16,1306.54,1959.82,2613.09
1102,Annual Leave,Annual,6,8/28/2022,8/31/2022,3,Approved,11,1306.54,1959.82,2613.09
1102,For the death of a family member.,Sick,3,1/28/2022,2/1/2022,4,Rejected,27,1742.06,2613.09,3484.12
1102,Annual Leave,Annual,6,9/19/2023,9/26/2023,7,Rejected,18,3048.6,4572.9,6097.2
1102,For observing religious holidays.,Vacation,8,10/2/2023,10/3/2023,1,Rejected,29,435.51,653.27,871.03
1102,For emergencies or critical family events.,Sick,5,2/4/2023,2/6/2023,2,Approved,14,871.03,1306.54,1742.06
1102,Annual Leave,Annual,6,7/12/2023,7/26/2023,14,Approved,10,6097.2,9145.8,12194.41
1102,Annual Leave,Annual,3,11/8/2024,11/14/2024,6,Pending,13,2613.09,3919.63,5226.17
1103,For performing public or civic duties.,Vacation,7,11/22/2018,12/1/2018,9,Approved,30,4193.06,6289.59,8386.12
1103,For emergencies or critical family events.,"For personal growth or development, typically unpaid.",5,12/30/2018,12/31/2018,1,Approved,11,465.9,698.84,931.79
1103,Annual Leave,Annual,7,12/11/2018,12/24/2018,13,Approved,24,6056.64,9084.96,12113.28
1103,For performing public or civic duties.,"For personal growth or development, typically unpaid.",7,12/30/2018,12/31/2018,1,Rejected,21,465.9,698.84,931.79
1103,To serve on a jury as required by law.,Sick,6,10/13/2018,10/27/2018,14,Approved,15,6522.54,9783.8,13045.07
1103,Annual Leave,Annual,4,4/11/2019,4/23/2019,12,Rejected,12,5590.75,8386.12,11181.49
1103,For caretaking responsibilities related to a child.,Sick,2,10/26/2020,11/4/2020,9,Approved,27,4193.06,6289.59,8386.12
1103,Annual Leave,Annual,4,2/16/2020,2/18/2020,2,Approved,28,931.79,1397.69,1863.58
1103,"For personal growth or development, typically unpaid.",Sick,10,9/28/2020,10/3/2020,5,Approved,14,2329.48,3494.22,4658.95
1103,For caretaking responsibilities related to a child.,Sick,2,4/26/2020,4/30/2020,4,Rejected,24,1863.58,2795.37,3727.16
1103,For emergencies or critical family events.,Vacation,5,6/8/2021,6/11/2021,3,Rejected,23,1397.69,2096.53,2795.37
1103,Annual Leave,Annual,4,12/20/2022,12/28/2022,8,Approved,23,3727.16,5590.75,7454.33
1103,For serious or long-term health issues.,Vacation,9,1/22/2022,2/9/2022,18,Approved,24,8386.12,12579.18,16772.24
1103,"For personal growth or development, typically unpaid.","For personal growth or development, typically unpaid.",10,12/14/2022,12/21/2022,7,Rejected,12,3261.27,4891.9,6522.54
1103,Annual Leave,Annual,1,11/25/2022,12/1/2022,6,Rejected,30,2795.37,4193.06,5590.75
1103,Annual Leave,Annual,5,3/13/2023,3/25/2023,12,Approved,21,5590.75,8386.12,11181.49
1103,Annual Leave,Annual,9,8/30/2023,9/5/2023,6,Approved,21,2795.37,4193.06,5590.75
1103,For serious or long-term health issues.,"For personal growth or development, typically unpaid.",9,9/3/2023,9/4/2023,1,Approved,21,465.9,698.84,931.79
1103,Annual Leave,Annual,6,8/9/2024,8/15/2024,6,Rejected,12,2795.37,4193.06,5590.75
1103,Annual Leave,Annual,5,3/31/2024,4/3/2024,3,Rejected,21,1397.69,2096.53,2795.37
1103,Annual Leave,Annual,10,9/30/2024,10/6/2024,6,Rejected,14,2795.37,4193.06,5590.75
1103,Annual Leave,Annual,6,2/1/2024,2/3/2024,2,Rejected,19,931.79,1397.69,1863.58
1103,For fathers after the birth of a child.,Bereavement,1,9/29/2024,10/7/2024,8,Approved,14,3727.16,5590.75,7454.33
1104,Annual Leave,Annual,1,12/29/2020,12/31/2020,2,Rejected,15,432.63,432.63,432.63
1104,"For personal growth or development, typically unpaid.",Bereavement,10,12/30/2020,12/31/2020,1,Approved,27,216.32,216.32,216.32
1104,Annual Leave,Annual,8,12/29/2020,12/31/2020,2,Rejected,25,432.63,432.63,432.63
1104,Annual Leave,Annual,9,12/30/2020,12/31/2020,1,Rejected,30,216.32,216.32,216.32
1104,For serious or long-term health issues.,Sick,9,12/28/2020,12/31/2020,3,Rejected,19,648.95,648.95,648.95
