Employee ID,Year,Performance Feedback ID,Goal Clarity,Support for Goals,Manager Feedback Effectiveness,Team Collaboration Score,Additional Support Needed,Career Growth Satisfaction,Overall Performance Rating
1525,2018,1971,No,Yes,5,2,More team collaboration opportunities,Yes,4
1525,2019,1972,Yes,No,3,3,More career growth opportunities,No,4
1525,2020,1973,Yes,Yes,2,5,More career growth opportunities,Yes,2
1525,2021,1974,No,Yes,2,2,Better communication from management,No,4
1525,2022,1975,No,No,5,2,More career growth opportunities,Yes,2
1525,2023,1976,No,No,3,4,Better communication from management,No,5
1526,2021,1977,Yes,Yes,5,5,More team collaboration opportunities,No,4
1526,2022,1978,Yes,No,2,3,More career growth opportunities,No,5
1526,2023,1979,Yes,No,4,4,More training resources,Yes,3
1527,2021,1980,No,No,1,2,More training resources,No,2
1527,2022,1981,No,Yes,1,1,Improved work-life balance,Yes,3
1527,2023,1982,Yes,Yes,5,4,More training resources,Yes,5
1528,2021,1983,No,No,3,2,Better communication from management,No,3
1528,2022,1984,No,No,3,5,More team collaboration opportunities,No,4
1528,2023,1985,Yes,Yes,1,4,More career growth opportunities,Yes,1
1529,2018,1986,Yes,No,4,5,More training resources,No,2
1529,2019,1987,Yes,Yes,4,4,More career growth opportunities,No,3
1529,2020,1988,Yes,Yes,1,3,More career growth opportunities,No,4
1529,2021,1989,No,No,2,4,More team collaboration opportunities,Yes,3
1529,2022,1990,Yes,Yes,4,1,More career growth opportunities,Yes,4
1529,2023,1991,Yes,No,3,2,More career growth opportunities,No,2
1530,2022,1992,No,No,1,1,More training resources,No,4
1530,2023,1993,No,Yes,2,3,More training resources,Yes,1
1531,2019,1994,Yes,Yes,5,4,More team collaboration opportunities,Yes,2
1531,2020,1995,No,No,5,3,Improved work-life balance,No,5
1531,2021,1996,No,No,4,4,More team collaboration opportunities,Yes,4
1531,2022,1997,No,Yes,3,3,More training resources,No,3
1531,2023,1998,No,Yes,1,5,More team collaboration opportunities,Yes,4
1532,2020,1999,Yes,No,4,3,Improved work-life balance,Yes,3
1532,2021,2000,Yes,No,5,2,Improved work-life balance,Yes,3
1532,2022,2001,No,No,4,2,More career growth opportunities,Yes,5
1532,2023,2002,No,No,4,4,More team collaboration opportunities,Yes,5
1533,2022,2003,Yes,No,5,3,More team collaboration opportunities,No,1
1533,2023,2004,Yes,Yes,1,3,Improved work-life balance,No,2
1534,2018,2005,Yes,Yes,4,4,Improved work-life balance,Yes,5
1534,2019,2006,Yes,Yes,1,4,More team collaboration opportunities,Yes,3
1534,2020,2007,Yes,Yes,2,2,More team collaboration opportunities,No,1
1534,2021,2008,Yes,No,5,4,More team collaboration opportunities,No,2
1534,2022,2009,Yes,Yes,2,5,More team collaboration opportunities,Yes,2
1534,2023,2010,Yes,Yes,4,1,Better communication from management,Yes,3
1535,2018,2011,No,Yes,2,2,More training resources,No,4
1535,2019,2012,No,No,2,1,More career growth opportunities,No,5
1535,2020,2013,Yes,No,5,2,Improved work-life balance,Yes,3
1535,2021,2014,Yes,Yes,2,2,More training resources,Yes,2
1535,2022,2015,No,Yes,5,2,More training resources,No,5
1535,2023,2016,Yes,No,1,5,More team collaboration opportunities,Yes,5
1536,2022,2017,Yes,No,5,2,Improved work-life balance,Yes,3
1536,2023,2018,No,Yes,4,2,More team collaboration opportunities,No,1
1537,2020,2019,Yes,No,4,3,More career growth opportunities,Yes,1
1537,2021,2020,Yes,No,3,3,More training resources,Yes,1
1537,2022,2021,No,Yes,2,5,More career growth opportunities,No,2
1538,2022,2022,No,Yes,1,3,More career growth opportunities,Yes,2
1538,2023,2023,No,No,4,4,More career growth opportunities,No,5
1539,2018,2024,Yes,No,4,2,More training resources,No,5
1539,2019,2025,No,Yes,5,3,More team collaboration opportunities,No,1
1539,2020,2026,Yes,No,5,3,More training resources,Yes,1
1539,2021,2027,Yes,Yes,3,3,More career growth opportunities,No,1
1539,2022,2028,Yes,No,5,1,More training resources,No,2
1539,2023,2029,No,No,1,5,Improved work-life balance,Yes,4
1540,2020,2030,Yes,No,3,1,Improved work-life balance,Yes,5
1540,2021,2031,Yes,No,5,5,Better communication from management,Yes,2
1540,2022,2032,No,No,2,3,Improved work-life balance,No,3
1540,2023,2033,Yes,No,5,1,Improved work-life balance,Yes,1
1541,2019,2034,No,No,1,2,More training resources,No,2
1541,2020,2035,No,Yes,5,5,More training resources,No,1
1541,2021,2036,No,No,4,2,More career growth opportunities,Yes,3
1541,2022,2037,No,Yes,1,2,More team collaboration opportunities,Yes,3
1541,2023,2038,No,No,2,2,Better communication from management,Yes,1
1542,2019,2039,No,No,2,1,Improved work-life balance,Yes,4
1542,2020,2040,Yes,Yes,3,2,More team collaboration opportunities,No,3
1542,2021,2041,No,Yes,1,5,More career growth opportunities,Yes,1
1542,2022,2042,Yes,Yes,2,2,More training resources,Yes,3
1542,2023,2043,No,Yes,2,1,More team collaboration opportunities,Yes,4
1543,2021,2044,Yes,No,4,5,More team collaboration opportunities,Yes,2
1543,2022,2045,Yes,Yes,4,5,Improved work-life balance,No,5
1543,2023,2046,No,Yes,4,5,More training resources,No,2
1544,2021,2047,Yes,No,3,4,More team collaboration opportunities,Yes,2
1544,2022,2048,Yes,No,5,3,More career growth opportunities,No,5
1544,2023,2049,Yes,No,2,4,Better communication from management,No,2
1545,2020,2050,Yes,No,5,4,Better communication from management,Yes,2
1545,2021,2051,Yes,No,3,5,Improved work-life balance,Yes,3
1545,2022,2052,Yes,No,3,2,Improved work-life balance,No,1
1545,2023,2053,No,Yes,5,2,More team collaboration opportunities,Yes,5
1546,2022,2054,Yes,Yes,1,4,More team collaboration opportunities,Yes,1
1546,2023,2055,No,No,2,5,More training resources,Yes,3
1547,2021,2056,Yes,Yes,5,3,More career growth opportunities,No,2
1547,2022,2057,Yes,No,5,2,Improved work-life balance,Yes,4
1547,2023,2058,No,Yes,5,3,Better communication from management,No,5
1548,2018,2059,No,Yes,5,1,More training resources,No,2
1548,2019,2060,No,Yes,1,3,More team collaboration opportunities,No,3
1548,2020,2061,No,No,1,3,More career growth opportunities,No,1
1548,2021,2062,Yes,No,4,1,More career growth opportunities,No,3
1548,2022,2063,Yes,Yes,5,4,More career growth opportunities,Yes,4
1548,2023,2064,No,No,3,2,More team collaboration opportunities,No,5
1549,2020,2065,Yes,Yes,4,1,More career growth opportunities,Yes,3
1549,2021,2066,Yes,No,5,2,Better communication from management,No,5
1549,2022,2067,Yes,No,5,4,Improved work-life balance,Yes,5
1549,2023,2068,Yes,Yes,4,1,Better communication from management,No,2
1550,2019,2069,No,Yes,1,5,Improved work-life balance,Yes,1
1550,2020,2070,Yes,Yes,1,4,Improved work-life balance,No,1
1550,2021,2071,Yes,Yes,2,4,More training resources,No,4
1550,2022,2072,No,No,2,1,More training resources,No,5
1550,2023,2073,No,No,1,5,More career growth opportunities,Yes,5
1551,2021,2074,Yes,Yes,5,1,Better communication from management,Yes,2
1551,2022,2075,Yes,Yes,5,4,Improved work-life balance,No,5
1551,2023,2076,No,Yes,1,5,More career growth opportunities,Yes,5
1552,2019,2077,Yes,No,2,3,Improved work-life balance,Yes,2
1552,2020,2078,Yes,Yes,5,1,More training resources,Yes,1
1552,2021,2079,Yes,Yes,2,5,Better communication from management,Yes,1
1552,2022,2080,Yes,Yes,3,1,More career growth opportunities,Yes,2
1552,2023,2081,Yes,No,2,2,Improved work-life balance,Yes,4
1553,2020,2082,Yes,No,2,5,More training resources,No,2
1553,2021,2083,Yes,No,2,2,More team collaboration opportunities,Yes,5
1553,2022,2084,No,No,4,5,Better communication from management,Yes,5
1553,2023,2085,Yes,Yes,5,4,More team collaboration opportunities,Yes,4
1554,2021,2086,No,Yes,1,4,More team collaboration opportunities,Yes,4
1554,2022,2087,Yes,Yes,2,3,Better communication from management,No,1
1554,2023,2088,No,No,2,4,More career growth opportunities,Yes,5
1555,2018,2089,Yes,Yes,2,2,Improved work-life balance,Yes,3
1555,2019,2090,Yes,Yes,5,2,More career growth opportunities,Yes,5
1555,2020,2091,No,No,2,5,Improved work-life balance,No,4
1556,2020,2092,Yes,No,1,2,More team collaboration opportunities,No,4
1556,2021,2093,Yes,No,4,2,Improved work-life balance,No,5
1556,2022,2094,No,Yes,2,5,More training resources,Yes,4
1556,2023,2095,Yes,Yes,1,3,Improved work-life balance,No,5
1557,2021,2096,Yes,Yes,4,1,Improved work-life balance,No,2
1557,2022,2097,No,Yes,2,3,Improved work-life balance,Yes,4
1557,2023,2098,No,Yes,4,3,More career growth opportunities,Yes,3
1558,2020,2099,Yes,No,5,3,Better communication from management,Yes,3
1558,2021,2100,No,Yes,5,2,Better communication from management,Yes,4
1558,2022,2101,No,No,5,2,Improved work-life balance,Yes,1
1558,2023,2102,No,Yes,2,3,More career growth opportunities,Yes,3
1559,2020,2103,Yes,No,2,3,More training resources,No,4
1559,2021,2104,Yes,Yes,3,3,Better communication from management,No,4
1559,2022,2105,No,No,2,3,Better communication from management,No,3
1559,2023,2106,No,Yes,3,2,More training resources,Yes,5
1560,2018,2107,Yes,Yes,1,4,Better communication from management,No,2
1560,2019,2108,Yes,No,2,5,More team collaboration opportunities,Yes,2
1560,2020,2109,No,No,1,3,Better communication from management,No,3
1560,2021,2110,Yes,Yes,3,4,Better communication from management,No,5
1560,2022,2111,No,Yes,5,3,Better communication from management,No,1
1560,2023,2112,No,Yes,5,1,Better communication from management,No,1
1561,2020,2113,No,No,5,3,More career growth opportunities,Yes,3
1561,2021,2114,No,Yes,2,5,Better communication from management,No,1
1561,2022,2115,No,Yes,1,3,Better communication from management,Yes,5
1561,2023,2116,No,No,2,1,Improved work-life balance,Yes,5
1562,2020,2117,Yes,Yes,4,3,More training resources,Yes,4
1562,2021,2118,Yes,No,4,2,More career growth opportunities,Yes,2
1562,2022,2119,No,Yes,5,5,Better communication from management,Yes,4
1562,2023,2120,Yes,No,1,5,Better communication from management,Yes,5
1563,2019,2121,Yes,Yes,5,2,Better communication from management,Yes,4
1563,2020,2122,No,Yes,1,4,More training resources,Yes,5
1563,2021,2123,Yes,Yes,4,5,Better communication from management,No,4
1563,2022,2124,No,Yes,2,5,Better communication from management,No,1
1563,2023,2125,No,No,5,5,Better communication from management,Yes,3
1564,2020,2126,No,Yes,1,3,Improved work-life balance,Yes,4
1564,2021,2127,Yes,Yes,3,3,More career growth opportunities,Yes,4
1564,2022,2128,Yes,Yes,4,2,Improved work-life balance,No,2
1564,2023,2129,No,No,2,3,Better communication from management,Yes,3
1565,2019,2130,Yes,No,3,1,More career growth opportunities,No,1
1565,2020,2131,No,Yes,2,2,More training resources,Yes,2
1565,2021,2132,No,Yes,3,2,Improved work-life balance,Yes,5
1565,2022,2133,No,No,4,5,More training resources,No,3
1565,2023,2134,No,No,2,4,More team collaboration opportunities,No,1
1566,2019,2135,No,Yes,4,4,More team collaboration opportunities,Yes,4
1566,2020,2136,No,No,1,1,More training resources,Yes,1
1566,2021,2137,No,Yes,2,1,More team collaboration opportunities,No,4
1566,2022,2138,Yes,No,5,4,Improved work-life balance,Yes,5
1566,2023,2139,No,Yes,3,4,More career growth opportunities,Yes,5
1567,2022,2140,No,No,4,3,More team collaboration opportunities,Yes,2
1567,2023,2141,Yes,No,5,3,Improved work-life balance,Yes,1
1568,2018,2142,No,Yes,1,1,Improved work-life balance,Yes,2
1568,2019,2143,No,Yes,2,4,More team collaboration opportunities,No,2
1568,2020,2144,No,No,1,1,More training resources,No,4
1568,2021,2145,Yes,No,4,2,More team collaboration opportunities,Yes,5
1568,2022,2146,Yes,Yes,2,2,Better communication from management,Yes,4
1568,2023,2147,Yes,Yes,2,4,More training resources,No,4
1569,2022,2148,No,No,3,3,More team collaboration opportunities,Yes,4
1569,2023,2149,Yes,Yes,3,4,Better communication from management,No,3
1570,2019,2150,No,No,1,2,More career growth opportunities,Yes,4
1570,2020,2151,No,Yes,5,3,Improved work-life balance,Yes,4
1570,2021,2152,Yes,Yes,5,5,More team collaboration opportunities,Yes,4
1570,2022,2153,Yes,No,5,4,More team collaboration opportunities,No,4
1570,2023,2154,No,Yes,4,1,More team collaboration opportunities,No,4
1571,2022,2155,Yes,Yes,5,4,Better communication from management,Yes,2
1571,2023,2156,No,Yes,5,5,More training resources,Yes,1
1572,2022,2157,Yes,Yes,5,4,More team collaboration opportunities,No,4
1572,2023,2158,No,Yes,3,4,Improved work-life balance,No,4
1573,2020,2159,No,Yes,1,1,More career growth opportunities,Yes,5
1573,2021,2160,No,Yes,4,3,Better communication from management,No,3
1573,2022,2161,Yes,Yes,3,4,Improved work-life balance,No,1
1573,2023,2162,No,No,4,3,Improved work-life balance,Yes,2
1574,2021,2163,Yes,No,2,2,More training resources,Yes,1
1574,2022,2164,Yes,No,3,1,More career growth opportunities,No,1
1574,2023,2165,Yes,Yes,2,2,Better communication from management,No,3
1576,2018,2166,Yes,Yes,4,4,More training resources,Yes,3
1576,2019,2167,Yes,Yes,3,5,More team collaboration opportunities,Yes,3
1576,2020,2168,No,Yes,3,4,Improved work-life balance,No,1
1576,2021,2169,No,No,4,1,More team collaboration opportunities,Yes,5
1576,2022,2170,No,Yes,5,4,More training resources,Yes,2
1576,2023,2171,No,No,3,4,Improved work-life balance,Yes,1
1577,2021,2172,No,Yes,2,2,Improved work-life balance,No,3
1577,2022,2173,No,Yes,1,3,More team collaboration opportunities,Yes,2
1577,2023,2174,No,No,3,1,More training resources,Yes,1
1578,2020,2175,Yes,No,3,1,More team collaboration opportunities,No,2
1578,2021,2176,Yes,Yes,4,5,More team collaboration opportunities,Yes,2
1578,2022,2177,Yes,Yes,1,4,Improved work-life balance,No,3
1578,2023,2178,Yes,Yes,1,3,More career growth opportunities,Yes,4
1579,2020,2179,Yes,No,5,1,More training resources,No,3
1579,2021,2180,Yes,Yes,4,1,More training resources,Yes,5
1579,2022,2181,Yes,Yes,1,1,More team collaboration opportunities,Yes,1
1579,2023,2182,Yes,No,5,2,Improved work-life balance,Yes,4
1580,2020,2183,Yes,No,4,4,Better communication from management,Yes,5
1580,2021,2184,Yes,Yes,5,3,More training resources,Yes,5
1580,2022,2185,No,Yes,4,1,Improved work-life balance,No,2
1580,2023,2186,No,No,3,5,More career growth opportunities,No,3
1581,2021,2187,No,Yes,5,1,More team collaboration opportunities,Yes,4
1581,2022,2188,No,No,3,3,More career growth opportunities,No,5
1581,2023,2189,Yes,Yes,4,4,More training resources,No,1
1582,2019,2190,No,No,1,5,Better communication from management,Yes,1
1582,2020,2191,No,Yes,1,3,More training resources,Yes,1
1582,2021,2192,Yes,No,4,5,Better communication from management,No,1
1582,2022,2193,No,No,4,1,More team collaboration opportunities,No,3
1582,2023,2194,No,Yes,2,2,Improved work-life balance,No,5
1583,2019,2195,Yes,No,4,1,More career growth opportunities,No,4
1583,2020,2196,Yes,Yes,2,5,Improved work-life balance,Yes,1
1583,2021,2197,No,Yes,5,4,Improved work-life balance,Yes,1
1583,2022,2198,No,Yes,5,1,Better communication from management,Yes,3
1583,2023,2199,No,No,5,1,Better communication from management,No,1
1584,2022,2200,Yes,Yes,3,4,Better communication from management,No,5
1584,2023,2201,Yes,Yes,1,3,More training resources,Yes,4
1585,2021,2202,Yes,No,3,1,Improved work-life balance,No,4
1585,2022,2203,No,No,3,4,Better communication from management,No,1
1585,2023,2204,Yes,No,1,5,More team collaboration opportunities,No,4
1586,2020,2205,Yes,Yes,1,5,Better communication from management,Yes,1
1586,2021,2206,No,Yes,2,1,Improved work-life balance,No,2
1587,2018,2207,No,Yes,5,5,More career growth opportunities,Yes,1
1587,2019,2208,No,Yes,1,2,More training resources,No,4
1587,2020,2209,Yes,Yes,5,3,Better communication from management,No,4
1587,2021,2210,No,Yes,1,2,More training resources,No,4
1588,2018,2211,Yes,No,2,5,More training resources,No,3
1588,2019,2212,Yes,No,5,4,Improved work-life balance,No,2
1588,2020,2213,No,No,4,1,More team collaboration opportunities,Yes,3
1588,2021,2214,No,Yes,5,5,More career growth opportunities,Yes,2
1588,2022,2215,Yes,Yes,2,3,Better communication from management,No,1
1588,2023,2216,No,No,3,2,Better communication from management,Yes,5
1589,2020,2217,No,No,3,2,Improved work-life balance,Yes,3
1589,2021,2218,No,Yes,3,1,Improved work-life balance,No,2
1589,2022,2219,Yes,Yes,2,2,Improved work-life balance,No,3
1589,2023,2220,No,Yes,1,4,Better communication from management,No,5
1590,2021,2221,Yes,Yes,3,3,More team collaboration opportunities,Yes,5
1590,2022,2222,No,Yes,4,1,More team collaboration opportunities,No,2
1590,2023,2223,Yes,Yes,5,5,Better communication from management,No,5
1591,2021,2224,No,No,2,2,More team collaboration opportunities,Yes,4
1591,2022,2225,No,Yes,4,3,More career growth opportunities,Yes,1
1591,2023,2226,No,Yes,1,2,More career growth opportunities,No,3
1592,2019,2227,Yes,No,1,3,More training resources,No,5
1592,2020,2228,Yes,Yes,2,3,Better communication from management,Yes,2
1592,2021,2229,No,No,3,3,More career growth opportunities,No,2
1592,2022,2230,No,Yes,5,4,More training resources,No,4
1592,2023,2231,Yes,Yes,4,4,Improved work-life balance,Yes,1
1593,2022,2232,No,Yes,2,3,Improved work-life balance,Yes,4
1593,2023,2233,Yes,No,3,5,More training resources,Yes,2
1594,2022,2234,Yes,Yes,4,3,More team collaboration opportunities,No,3
1594,2023,2235,No,Yes,1,3,More training resources,Yes,2
1595,2021,2236,Yes,Yes,3,2,More team collaboration opportunities,Yes,2
1595,2022,2237,Yes,Yes,2,3,Better communication from management,Yes,4
1595,2023,2238,Yes,Yes,2,1,More career growth opportunities,Yes,2
1596,2022,2239,Yes,Yes,2,4,More career growth opportunities,Yes,5
1596,2023,2240,Yes,Yes,4,5,Improved work-life balance,Yes,2
1597,2019,2241,No,Yes,4,3,Better communication from management,No,2
1597,2020,2242,No,No,2,2,Improved work-life balance,No,2
1597,2021,2243,Yes,No,3,3,Better communication from management,Yes,2
1597,2022,2244,No,Yes,5,3,Improved work-life balance,Yes,4
1597,2023,2245,Yes,Yes,3,5,More career growth opportunities,No,5
1598,2019,2246,Yes,No,1,1,Better communication from management,No,1
1598,2020,2247,No,Yes,4,2,More career growth opportunities,No,3
1598,2021,2248,No,Yes,2,3,Better communication from management,No,5
1598,2022,2249,Yes,No,4,3,Better communication from management,Yes,4
1598,2023,2250,No,No,5,2,Better communication from management,No,5
