Employee ID,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($)
1378,2021,3,11,11,1785,5,19,Low,3,2638.51,3046.55
1378,2022,4,12,14,1991,252,15,Low,5,2829.34,3543.07
1378,2023,3,11,15,1791,247,4,Low,3,1672.69,3117.78
1379,2021,3,10,11,1391,233,16,Moderate,5,1633.21,2920.02
1379,2022,1,10,11,2206,227,13,High,3,837.27,989.77
1379,2023,4,12,14,2107,234,17,Low,5,2603.47,4638.13
1380,2018,2,10,10,1752,52,6,Moderate,5,1013.36,2000.0
1380,2019,3,11,15,2244,255,6,High,2,2055.9,2558.72
1380,2020,3,12,13,1815,67,14,Moderate,3,2147.25,3485.68
1380,2021,3,12,13,2183,104,5,Low,4,2337.2,3532.3
1380,2022,4,10,12,1983,72,5,Moderate,5,2782.14,3691.54
1380,2023,4,10,14,2213,210,10,Moderate,5,2700.51,3980.11
1381,2018,3,11,11,1924,105,18,Moderate,2,2960.24,3010.91
1381,2019,1,12,12,1542,23,18,Low,5,758.12,1112.6
1381,2020,1,10,10,1840,12,9,High,4,984.57,1000.0
1381,2021,4,12,15,1976,12,5,High,5,3102.47,4212.4
1381,2022,1,12,13,1544,11,4,Moderate,1,600.37,1128.78
1382,2018,4,10,13,2073,68,15,Moderate,5,2679.75,3317.48
1382,2019,1,10,10,1748,270,2,High,1,624.42,1000.0
1382,2020,4,11,15,2090,234,7,High,4,2476.56,3939.26
1382,2021,4,11,14,1835,118,7,Low,5,2726.93,4372.87
1382,2022,1,10,11,1919,274,2,Moderate,1,535.13,947.52
1382,2023,1,11,13,1813,242,17,Low,1,732.26,1041.2
1383,2021,3,11,12,2150,62,9,Moderate,4,2364.68,3200.1
1383,2022,3,10,10,1684,180,4,High,5,2051.98,3000.0
1383,2023,1,11,13,1696,28,15,Low,5,684.65,1020.92
1384,2020,3,12,12,2201,181,13,High,3,2557.74,3289.79
1384,2021,3,10,10,1809,73,2,High,2,2943.63,3000.0
1384,2022,4,12,14,1604,24,8,Moderate,5,3267.94,4566.84
1384,2023,4,10,13,2062,31,1,Low,5,2842.36,3317.36
1385,2018,3,12,13,1928,2,10,Moderate,3,2225.23,2974.03
1385,2019,5,12,12,1976,97,4,High,4,3382.63,5000.0
1385,2020,2,12,13,1891,49,13,Moderate,2,1638.38,2177.33
1385,2021,4,10,11,1749,149,14,Moderate,5,2425.4,3751.06
1385,2022,2,11,14,1693,11,7,Moderate,5,1564.84,1621.08
1385,2023,3,10,10,2163,58,6,High,4,2005.57,3000.0
1386,2018,1,10,11,1970,168,8,Low,2,657.52,980.78
1386,2019,1,11,12,1922,263,12,Moderate,4,888.54,964.11
1386,2020,1,10,11,2204,256,6,Moderate,4,786.75,949.33
1386,2021,4,11,14,2128,14,17,Moderate,4,2523.82,3769.0
1386,2022,4,12,14,2025,224,6,High,4,2918.18,3465.68
1386,2023,1,11,12,1783,119,4,Low,2,894.19,1017.74
1387,2018,1,12,14,1887,40,1,High,3,651.96,980.02
1387,2019,1,10,11,2124,291,2,Moderate,1,650.7,983.85
1388,2022,2,11,12,1984,72,19,Low,5,1433.52,2007.33
1388,2023,2,10,15,2117,299,17,High,5,1008.89,1617.74
1389,2022,2,11,11,1939,18,7,Low,3,1738.8,2069.55
1389,2023,2,10,13,1924,47,17,Low,5,1059.34,1566.78
1390,2022,1,12,12,1942,263,5,Moderate,4,942.54,1140.42
1390,2023,3,12,13,1823,96,17,Low,2,2190.3,3508.04
1391,2021,2,12,14,1589,93,15,Low,2,1447.69,2090.46
1391,2022,1,10,12,1850,60,16,Moderate,3,661.77,843.98
1391,2023,2,10,14,1852,264,12,High,5,1271.23,1573.71
1392,2022,4,12,12,2080,62,18,Moderate,5,2785.02,4427.95
1392,2023,1,12,12,2300,123,2,High,1,699.6,1093.1
1393,2018,1,11,12,2182,100,8,High,4,636.96,931.06
1393,2019,3,10,15,2173,295,17,High,3,1880.7,2123.23
1393,2020,1,11,14,2164,154,18,Low,3,662.13,974.82
1393,2021,5,10,11,2003,228,19,High,4,3898.78,4648.56
1393,2022,1,11,12,1838,86,15,High,1,693.62,1023.84
1393,2023,5,12,13,2203,294,16,Low,5,4558.41,4769.26
1394,2018,3,10,10,2041,195,11,High,5,1622.15,3000.0
1394,2019,1,10,15,1802,53,14,Low,2,659.44,962.07
1394,2020,1,11,15,2341,163,17,High,3,573.21,1045.98
1394,2021,2,11,12,2112,151,12,Moderate,3,1751.25,1879.17
1394,2022,2,12,12,1850,103,1,High,3,1970.73,2320.07
1394,2023,1,10,12,2162,258,12,Moderate,5,735.9,921.11
1395,2022,3,10,11,1749,206,7,High,5,1785.45,2981.75
1395,2023,4,12,13,1961,132,8,Moderate,5,3375.63,3973.97
1396,2018,2,11,15,2275,108,14,Low,2,1124.43,1678.39
1396,2019,3,11,15,1762,268,2,High,4,1995.11,2649.87
1396,2020,3,12,14,2365,110,4,Low,5,1975.38,2805.42
1396,2021,1,12,13,1573,186,15,High,5,754.29,951.38
1396,2022,4,10,10,2218,17,17,Low,5,3675.55,4000.0
1396,2023,4,10,12,1711,165,18,Moderate,5,3048.41,3918.96
1397,2021,2,10,12,2074,293,18,High,2,1231.44,1946.07
1397,2022,4,10,11,1761,10,3,Low,5,2969.1,3643.78
1397,2023,1,11,12,1925,90,17,High,1,616.17,1089.68
1398,2018,3,12,13,2067,56,12,Low,5,2275.79,3398.66
1398,2019,1,10,11,1830,115,15,Low,1,858.08,957.2
1398,2020,3,10,11,1719,283,7,Moderate,3,1814.8,2793.08
1398,2021,4,10,11,2104,61,14,Low,5,2317.18,3653.97
1398,2022,4,10,10,1945,17,5,High,3,2648.75,4000.0
1398,2023,1,11,13,2016,66,6,High,5,741.7,873.25
1399,2020,5,11,15,2039,214,7,Moderate,4,3162.09,4176.69
1399,2021,1,10,15,1973,95,19,Moderate,2,648.73,944.37
1399,2022,1,11,12,1887,102,6,Moderate,1,617.36,1094.47
1399,2023,3,11,12,1741,170,10,High,3,2702.0,3263.81
1400,2019,2,11,12,1646,258,7,High,3,1469.89,1864.11
1400,2020,5,11,13,1799,187,20,Moderate,4,3748.77,4624.33
1400,2021,2,10,13,1731,44,12,Moderate,5,1083.77,1645.89
1400,2022,4,10,10,1891,204,9,Low,3,2733.54,4000.0
1400,2023,1,12,12,1735,286,8,Low,5,938.61,1015.8
1401,2021,4,10,12,1711,212,18,High,3,2244.81,3986.75
1401,2022,3,11,14,1695,129,15,High,5,2128.71,3268.03
1401,2023,3,11,12,2011,233,7,Moderate,5,2005.48,3022.47
1402,2021,3,11,11,1796,163,16,Moderate,3,2387.41,3281.53
1402,2022,4,12,14,1810,237,9,Low,5,2478.52,4634.13
1402,2023,4,10,11,2149,12,8,Low,5,2200.31,3734.82
1403,2021,2,11,11,1819,204,17,Moderate,3,1548.82,2183.31
1403,2022,1,10,11,2232,148,6,Moderate,3,502.55,954.81
1403,2023,4,11,14,2192,28,8,Moderate,4,2308.15,3662.83
1404,2020,1,10,15,2076,294,5,Moderate,2,510.57,881.73
1404,2021,1,10,13,1588,33,8,High,3,651.72,945.63
1404,2022,4,12,14,1866,251,12,Moderate,5,2879.54,4387.9
1404,2023,4,12,15,2107,250,18,Low,4,2713.13,3547.26
1405,2022,1,10,10,1932,255,3,Low,1,850.63,1000.0
1405,2023,4,11,13,1902,110,5,High,3,2215.73,4327.84
1406,2020,1,10,10,2172,148,15,High,2,925.59,1000.0
1406,2021,1,10,10,1858,13,13,High,3,501.04,1000.0
1406,2022,4,10,15,2222,186,16,Moderate,5,2666.01,3655.23
1406,2023,1,11,11,2090,95,5,Low,4,769.42,1038.73
1408,2018,4,11,13,2075,92,2,High,5,3030.77,4375.49
1408,2019,5,11,14,2197,49,4,High,3,3408.52,4899.34
1408,2020,2,12,13,2361,55,12,Low,5,1489.65,2040.29
1408,2021,1,11,12,1977,113,18,Low,3,584.5,1055.87
1408,2022,1,10,10,1582,151,14,Low,1,762.35,1000.0
1408,2023,1,12,15,2119,165,18,Low,3,747.21,1175.02
1409,2018,4,10,14,1662,3,5,Moderate,5,2472.05,3855.38
1409,2019,4,10,11,1970,252,7,Low,5,2713.81,3690.51
1409,2020,1,10,10,1802,230,20,Low,4,568.42,1000.0
1409,2021,1,11,11,2006,289,1,High,3,904.27,1092.13
1409,2022,2,10,12,1964,94,4,Low,3,1076.12,1906.24
1409,2023,1,11,14,1779,147,4,Low,3,677.34,916.15
1410,2019,3,11,11,1923,188,20,Low,4,1830.78,3008.39
1410,2020,1,11,14,1607,184,8,Moderate,2,785.06,871.0
1410,2021,4,10,13,1997,94,9,Moderate,5,2054.19,3371.99
1410,2022,1,10,14,1816,204,15,Low,1,539.14,878.92
1410,2023,1,10,11,1708,42,17,Moderate,4,760.58,992.56
1411,2022,2,10,13,2122,171,9,Moderate,5,1117.15,1954.46
1411,2023,4,10,10,2135,69,18,High,5,2621.14,4000.0
1412,2019,4,11,12,2192,35,5,High,4,2831.45,4170.0
1412,2020,3,10,12,2181,218,9,Low,4,1671.98,2570.61
1412,2021,3,11,15,2157,185,12,Moderate,3,1652.13,2650.2
1412,2022,5,12,14,1971,288,3,High,4,3023.49,4689.51
1412,2023,4,11,11,1902,60,12,Low,5,3016.78,4291.32
1413,2020,3,12,15,1875,63,6,Low,5,2308.0,3003.45
1413,2021,4,11,11,1931,251,15,Moderate,5,3353.19,4253.11
1413,2022,1,10,11,2116,54,14,High,2,511.68,942.93
1413,2023,2,10,15,1505,260,4,Low,5,1034.78,1838.44
1414,2018,4,11,15,1709,180,17,High,5,2825.33,4017.22
1414,2019,1,10,10,1770,180,9,Low,4,885.26,1000.0
1414,2020,1,11,14,1719,32,20,Moderate,1,758.2,1065.28
1414,2021,4,10,10,1979,50,12,Moderate,5,2586.45,4000.0
1414,2022,1,10,11,1909,114,11,Moderate,2,848.58,975.74
1414,2023,5,10,12,2091,16,5,Low,5,3567.22,4519.76
1415,2019,1,11,14,1760,60,10,High,3,692.08,1020.32
1415,2020,3,12,13,2020,34,12,Moderate,5,2442.68,3433.3
1415,2021,5,10,14,2334,42,11,Moderate,4,3147.73,4840.62
1415,2022,1,10,13,1834,45,18,Moderate,1,597.92,888.79
1415,2023,1,10,12,1793,86,5,High,2,533.52,910.0
1416,2018,1,12,13,1896,105,6,High,3,623.26,1003.44
1416,2019,1,10,13,2071,165,5,Moderate,5,526.8,788.77
1416,2020,4,12,15,2068,46,15,Moderate,5,2803.27,4303.43
1416,2021,1,12,13,2188,236,1,High,2,868.23,1026.63
1416,2022,1,10,10,1436,167,5,Moderate,5,984.55,1000.0
1416,2023,1,12,14,1697,280,2,Low,4,755.82,1146.8
1417,2020,4,11,11,2148,22,18,High,5,3956.46,4109.52
1417,2021,1,11,11,2044,297,11,Low,4,637.89,1088.89
1417,2022,3,10,10,1878,72,12,Low,5,1816.08,3000.0
1417,2023,4,10,12,2205,73,10,Low,5,2617.84,3815.05
1418,2022,2,11,11,1812,34,5,Moderate,3,1466.47,2113.41
1418,2023,1,12,12,2208,108,4,Low,4,905.32,1069.49
1419,2018,3,11,12,2138,112,14,Moderate,4,1695.83,3149.21
1419,2019,4,12,15,1690,11,18,Low,5,3148.09,3796.24
1419,2020,1,11,14,1708,255,3,High,2,771.9,907.8
1419,2021,2,11,12,2129,294,18,High,5,1728.13,1909.78
1419,2022,4,11,13,2148,186,10,Moderate,5,3161.99,3678.04
1419,2023,3,10,11,1876,172,10,Moderate,5,2098.61,2780.12
1420,2022,1,10,14,2012,220,19,High,3,573.43,820.66
1420,2023,1,10,10,1810,161,12,Moderate,4,670.25,1000.0
1421,2022,2,10,12,1776,185,3,Moderate,5,1255.66,1808.64
1421,2023,3,12,15,2045,152,3,Low,4,1954.5,3466.88
1422,2022,4,10,12,2048,122,9,Low,4,2402.21,3734.29
1422,2023,5,11,15,2242,278,4,Low,5,3191.21,4999.49
1423,2022,2,11,12,2042,223,18,Low,4,1231.91,2021.7
1423,2023,2,12,14,2151,133,19,Moderate,5,1404.88,2270.77
1424,2022,1,11,13,1630,260,1,High,2,694.34,1048.13
1425,2018,3,11,11,1668,168,11,High,3,2572.29,3192.93
1425,2019,1,10,11,1786,209,3,High,2,733.63,945.86
1425,2020,1,10,12,2084,245,15,Low,3,804.45,932.35
1425,2021,1,10,15,1798,113,2,Low,1,529.62,814.66
1425,2022,3,10,13,2070,151,17,Low,4,1609.01,2431.29
1425,2023,3,11,15,1857,189,14,High,5,1810.43,2423.65
1426,2018,5,10,10,1761,0,3,Low,5,3887.25,5000.0
1426,2019,2,10,13,2251,128,10,Moderate,3,1275.59,1764.88
1426,2020,1,10,10,1709,230,18,Moderate,4,735.18,1000.0
1426,2021,3,11,11,1731,35,7,High,2,1663.96,3264.83
1426,2022,4,11,14,1905,15,17,High,5,2241.42,3405.59
1426,2023,3,12,14,1794,6,9,Low,3,2269.95,2692.04
1427,2022,5,11,14,2270,145,8,Moderate,5,3011.57,3964.04
1427,2023,4,11,14,1947,167,17,High,5,2488.49,3513.56
1428,2022,5,10,12,1879,177,5,High,5,3912.84,4748.74
1428,2023,3,11,14,1894,96,8,Low,5,2151.98,2415.12
1429,2018,3,11,12,1297,20,1,Moderate,2,2229.12,2832.58
1429,2019,2,11,12,1528,251,9,High,3,1232.78,2081.73
1429,2020,2,11,13,1387,267,15,High,4,1596.4,1847.45
1429,2021,2,12,14,2054,159,10,High,3,1334.12,1891.19
1429,2022,3,12,15,1483,21,8,Moderate,2,1840.18,3495.97
1429,2023,1,11,14,1932,220,9,High,2,720.48,881.73
1430,2019,2,10,15,1839,33,4,High,2,1026.5,1869.91
1430,2020,1,12,15,2016,137,1,Moderate,5,666.0,1021.25
1430,2021,4,10,10,2294,51,4,High,3,3361.76,4000.0
1430,2022,4,10,14,1761,64,20,High,4,2325.68,3552.57
1430,2023,2,12,14,1588,269,14,Low,5,1483.85,1892.96
1431,2021,1,12,14,1678,106,16,High,2,772.62,880.49
1431,2022,4,10,12,2026,253,1,High,4,3012.14,3727.42
1431,2023,1,10,10,1624,215,3,Low,1,889.49,1000.0
1432,2018,4,10,11,1821,251,9,Moderate,4,2824.51,3900.15
1432,2019,4,11,13,1621,27,20,Low,4,2669.74,4364.58
1432,2020,2,10,10,1643,122,18,High,3,1522.21,2000.0
1432,2021,3,10,10,1996,109,18,Low,3,2059.41,3000.0
1432,2022,1,11,14,1599,39,8,Low,1,737.28,1088.93
1432,2023,1,10,11,1802,260,20,High,2,858.39,930.66
1433,2018,3,11,13,1914,215,8,Moderate,5,2067.22,2731.14
1433,2019,3,11,13,1811,185,18,Low,4,2334.72,2570.13
1433,2020,1,11,14,1647,183,11,Low,1,776.37,1010.41
1433,2021,1,10,15,1692,218,12,Moderate,4,568.92,795.69
1433,2022,1,12,12,1827,187,11,Moderate,2,652.05,1089.44
1433,2023,1,10,14,1976,7,4,Low,4,521.55,777.12
1434,2018,2,11,14,2195,272,6,Low,4,1488.07,1626.74
1434,2019,3,12,13,1863,256,15,High,2,2318.16,3037.18
1434,2020,2,10,13,2052,189,12,High,5,1355.89,1748.07
1434,2021,3,10,11,2057,272,11,Moderate,2,1657.11,2760.12
1434,2022,1,12,14,2225,26,13,Low,2,711.48,931.56
1434,2023,3,11,15,1878,115,10,High,5,1944.59,3293.15
1435,2018,1,10,11,1666,21,15,High,1,773.61,913.15
1435,2019,3,11,14,2065,217,9,Moderate,5,1741.94,2782.17
1435,2020,2,10,11,2127,220,5,High,4,1308.25,1837.78
1435,2021,1,10,10,1891,48,6,High,5,881.81,1000.0
1435,2022,1,10,13,2078,187,7,High,5,767.69,808.35
1435,2023,2,10,11,2027,292,17,Moderate,2,1172.25,1899.64
1436,2019,4,11,15,1879,287,3,Moderate,3,2852.45,3478.94
1436,2020,2,10,14,2029,99,15,Low,5,1250.72,1963.49
1436,2021,1,11,11,2140,275,17,Low,4,568.12,1020.34
1436,2022,4,10,11,2056,294,1,Low,5,3195.83,3889.15
1436,2023,2,11,13,2069,261,9,Low,4,1124.11,1913.18
1437,2022,1,12,12,1676,115,1,Low,5,620.36,1126.95
1437,2023,4,12,13,1879,188,3,High,4,2722.97,3992.72
1438,2019,3,10,13,1604,173,8,Moderate,5,1643.17,2561.16
1438,2020,2,11,12,1796,226,5,High,5,1654.97,1941.15
1438,2021,4,12,13,1696,265,15,High,5,3156.28,4743.15
1438,2022,3,10,10,1494,54,12,Moderate,2,2016.89,3000.0
1438,2023,2,10,12,1657,168,19,Low,4,1312.27,1783.13
1439,2020,3,12,14,1791,13,19,Low,5,2079.64,2813.46
1439,2021,1,11,13,1679,254,14,Low,5,740.81,998.96
1439,2022,3,12,12,2064,199,15,Moderate,5,2920.4,3565.06
1439,2023,1,12,14,1960,153,7,Low,1,785.32,1039.97
1440,2018,1,11,11,2081,45,8,Low,5,891.72,1039.75
1440,2019,2,10,11,2001,28,8,Low,5,1513.77,1930.41
1440,2020,3,10,11,2026,156,11,Low,3,2199.94,2903.47
1440,2021,3,12,14,2024,61,19,Moderate,5,1801.51,2994.0
1440,2022,1,12,14,1621,238,5,High,4,706.56,968.55
1440,2023,2,10,10,2026,125,7,Low,4,1408.28,2000.0
1441,2022,2,10,10,1613,232,18,Low,4,1485.23,2000.0
1441,2023,3,11,15,1888,189,5,High,5,1679.33,2858.46
1442,2020,1,11,13,1918,19,12,Low,5,676.02,1022.6
1442,2021,3,11,15,1952,259,16,Moderate,5,2089.39,3016.46
1442,2022,4,12,13,1750,154,6,Moderate,5,2977.34,4446.26
1442,2023,2,11,14,2213,171,8,Moderate,3,1154.19,2108.43
1443,2022,3,10,10,1662,22,15,Low,4,2160.33,3000.0
1443,2023,1,11,15,1594,106,13,Moderate,1,580.6,843.75
1444,2022,4,12,12,2134,116,8,Moderate,5,3122.84,4087.14
1444,2023,1,10,12,1657,54,14,High,1,802.32,924.39
1445,2019,4,10,13,2241,268,3,Moderate,4,2172.88,3392.43
1446,2020,1,12,15,1930,67,20,High,4,796.6,806.78
1446,2021,4,11,11,2167,87,15,Moderate,5,2285.62,4355.96
1446,2022,2,10,11,1784,77,14,Low,4,1324.06,1968.23
1446,2023,2,11,11,2047,51,1,High,5,1612.32,2065.76
1447,2018,4,11,15,1846,221,7,High,4,2930.26,3176.39
1447,2019,4,11,15,2006,197,20,High,5,2337.99,3226.54
1447,2020,2,10,12,1947,167,20,Low,3,1436.19,1869.2
1447,2021,1,11,11,1676,287,14,Moderate,1,705.99,1010.19
1447,2022,1,10,14,2044,72,13,High,4,552.01,755.23
1447,2023,1,10,10,2345,22,17,Low,5,748.4,1000.0
1448,2018,3,10,10,2202,127,7,High,5,1595.31,3000.0
1448,2019,2,12,12,1768,284,11,Low,2,1809.41,2162.6
1448,2020,3,10,14,2108,136,16,High,3,1562.95,2361.71
1448,2021,1,12,12,1749,22,6,Low,2,747.49,1013.77
1448,2022,1,12,12,1708,205,20,High,2,899.83,1075.43
1448,2023,1,11,14,1967,286,5,Low,3,751.52,1094.96
1449,2019,1,10,12,1903,6,8,Low,3,530.82,869.1
1449,2020,4,12,14,2173,2,9,Low,3,2703.75,3849.56
1449,2021,1,12,13,1786,93,11,High,1,749.58,1125.93
1449,2022,1,12,15,1899,104,16,Moderate,2,617.03,1190.96
1449,2023,2,11,12,1877,178,18,Moderate,5,1472.01,2050.74
1450,2020,5,12,14,2147,83,14,High,5,3564.69,4971.36
1450,2021,2,10,11,1958,279,11,High,5,1171.14,1856.02
1450,2022,1,10,14,1806,222,13,High,5,635.95,989.63
1450,2023,5,10,10,2245,37,13,Moderate,5,4597.74,5000.0
1451,2021,1,11,15,1730,107,7,Low,5,599.22,896.77
1451,2022,1,12,12,2260,181,2,High,5,684.02,1190.19
1451,2023,2,10,10,2137,73,11,Low,5,1988.0,2000.0
1452,2020,2,10,11,1942,265,19,Moderate,3,1592.92,1906.42
1452,2021,3,10,10,1746,277,4,High,5,2765.44,3000.0
1452,2022,3,11,11,1505,39,20,High,2,2847.56,3163.43
1452,2023,2,11,14,1830,118,2,Low,5,1286.91,1591.61
1453,2018,1,12,15,1821,207,17,Low,1,784.06,807.42
1453,2019,1,11,11,1618,154,7,Low,1,713.93,1027.94
1453,2020,3,11,12,2030,129,1,High,2,1980.06,3114.6
1454,2018,1,10,10,2186,82,12,Low,3,700.09,1000.0
1454,2019,1,12,12,2202,245,6,Low,5,688.19,1153.09
1454,2020,2,12,14,2222,69,11,Moderate,5,1654.62,1834.24
1454,2021,1,10,13,1997,18,17,Low,2,684.79,775.86
1454,2022,4,10,10,1632,149,6,Low,4,3680.05,4000.0
1454,2023,4,12,14,1823,47,12,High,5,3416.61,4416.01
1455,2022,4,11,11,1997,299,3,High,3,3996.27,4164.94
1455,2023,1,11,11,1732,94,11,Low,5,749.73,1019.56
1456,2020,3,12,14,1946,29,4,Moderate,5,2253.76,3339.25
1456,2021,1,11,14,2092,166,14,Low,1,757.56,1084.23
1456,2022,1,11,12,2018,109,3,Moderate,5,717.59,957.09
1456,2023,4,11,13,1753,187,7,Moderate,3,3011.65,3985.25
1457,2018,4,12,12,1870,227,19,Low,3,3510.5,4495.05
1457,2019,1,11,11,1920,143,8,High,4,807.16,1078.27
1457,2020,4,12,12,1883,11,7,Low,5,2906.59,4322.71
1457,2021,2,11,11,1743,221,20,High,4,1357.51,2076.63
1457,2022,5,10,11,1794,127,20,High,3,3058.58,4830.94
1457,2023,1,11,11,1750,107,14,Moderate,5,625.16,1096.62
1458,2022,2,10,10,2185,20,1,Low,4,1725.67,2000.0
1458,2023,1,10,14,2106,31,9,Moderate,4,666.76,930.9
1459,2019,1,10,10,2237,203,6,Low,4,812.01,1000.0
1459,2020,1,11,15,2118,257,5,Low,4,692.04,819.43
1459,2021,3,10,13,2202,282,5,High,5,2229.11,2772.02
1459,2022,4,10,12,1900,195,13,Low,5,3122.43,3599.57
1459,2023,4,11,11,2321,274,4,High,5,2481.06,4110.36
1461,2018,2,11,14,1935,25,14,Low,2,1265.5,1817.99
1461,2019,1,10,11,1488,19,18,Moderate,3,520.18,959.25
1461,2020,3,12,12,1603,223,16,Low,3,2956.25,3120.83
1461,2021,2,10,11,1566,110,10,Moderate,4,1587.93,1950.1
1462,2019,1,10,10,1842,69,5,High,5,661.58,1000.0
1462,2020,2,12,12,1737,217,12,Moderate,5,1468.88,2174.94
1462,2021,3,12,15,2111,247,18,Low,5,2356.04,2767.96
1462,2022,3,11,13,1944,119,12,Moderate,5,2451.55,2792.71
1462,2023,5,10,13,2204,251,12,Moderate,3,2688.16,4440.76
1463,2021,4,10,11,2172,217,6,Moderate,4,2674.28,3817.04
1463,2022,2,11,11,1965,252,17,Moderate,2,1235.58,2098.93
1463,2023,3,12,13,1975,28,11,Low,2,2349.88,3568.37
1464,2019,1,12,15,1696,79,15,Moderate,4,610.8,1124.93
1464,2020,4,11,11,1324,162,11,High,5,3364.12,4160.44
1464,2021,3,10,13,1876,168,15,Low,5,2214.08,2877.27
1464,2022,1,11,15,1833,243,8,High,3,610.11,834.93
1465,2022,2,10,13,2115,226,2,Moderate,3,1023.41,1711.87
1465,2023,3,12,12,2001,16,13,Low,5,1958.34,3360.59
1466,2022,4,12,12,2060,218,19,Low,3,3759.29,4711.5
1466,2023,2,11,12,2183,32,12,Moderate,4,1558.33,1935.41
1467,2021,4,10,10,1781,88,2,High,4,2760.4,4000.0
1467,2022,2,10,10,1791,98,16,Low,5,1911.5,2000.0
1467,2023,2,12,14,1737,129,9,Moderate,5,1642.14,2150.54
1468,2019,2,10,11,1827,3,8,Moderate,3,1299.58,1962.99
1468,2020,4,11,14,2099,281,12,Moderate,4,2773.27,4221.81
1468,2021,2,10,10,2214,216,15,High,3,1432.65,2000.0
1468,2022,1,12,15,2078,168,7,High,4,682.87,833.23
1468,2023,4,10,11,1685,96,13,Low,3,2562.69,3647.72
1469,2018,4,10,13,1683,193,13,Low,5,2659.23,3120.93
1469,2019,1,10,14,1716,110,8,Moderate,1,589.52,884.73
1469,2020,3,10,10,2316,99,16,Low,2,2285.91,3000.0
1469,2021,4,11,13,2081,20,3,Low,4,2822.77,4196.34
1469,2022,4,10,11,2288,283,17,Low,4,3382.69,3699.93
1469,2023,3,12,15,2193,138,14,High,5,1972.61,2643.65
1470,2018,2,12,12,1834,152,8,Low,3,1713.63,2136.42
1470,2019,3,11,13,1845,283,17,Moderate,5,2069.7,3282.5
1470,2020,1,11,13,2009,37,6,Low,3,582.07,961.72
1470,2021,4,12,15,2176,136,11,Low,5,3027.7,3987.91
1470,2022,4,11,11,1723,138,12,Moderate,4,3708.36,4050.01
1470,2023,4,12,14,1785,69,2,High,5,2555.69,3932.66
1471,2022,2,12,15,1744,123,3,Moderate,5,1588.21,2259.51
1471,2023,2,10,11,1808,102,2,Moderate,2,1330.0,1962.16
1472,2021,3,12,12,2059,69,12,High,2,1803.61,3344.18
1472,2022,1,12,12,2093,125,2,Moderate,5,661.13,1095.21
1472,2023,3,10,10,1922,228,13,Moderate,5,1752.87,3000.0
1473,2019,3,11,15,1647,56,3,Low,2,1706.6,2542.67
1473,2020,4,11,12,2117,3,4,Moderate,5,3628.16,4068.29
1473,2021,5,12,13,1809,171,2,Low,5,4566.74,4618.71
1473,2022,2,10,10,1751,297,16,Moderate,5,1092.27,2000.0
1473,2023,3,10,10,2311,226,11,Low,5,2823.93,3000.0
1474,2018,2,10,14,2251,59,2,Moderate,3,1228.3,1842.67
1474,2019,4,10,10,2083,154,20,Low,5,3108.86,4000.0
1474,2020,5,10,11,2008,107,14,Low,4,4073.74,4859.02
1474,2021,1,11,11,1976,184,8,High,2,758.28,1054.9
1474,2022,1,11,14,1760,10,3,Low,1,713.74,906.82
1474,2023,3,12,13,1757,109,5,Moderate,4,1975.83,2937.73
1475,2021,2,10,15,1777,108,19,Moderate,5,1144.97,1950.24
1475,2022,4,12,15,1360,255,4,Low,5,3021.55,4765.53
1475,2023,1,12,13,1997,246,14,High,4,768.19,994.03
1476,2022,5,10,10,2280,295,5,High,5,2768.9,5000.0
1476,2023,3,10,11,2002,195,4,High,5,2025.64,2866.98
1477,2020,4,10,10,2207,240,15,Moderate,5,2682.53,4000.0
1477,2021,5,10,12,1974,109,16,High,4,3596.26,4739.33
1477,2022,1,10,10,1726,107,6,Low,5,726.54,1000.0
1477,2023,3,10,10,2129,298,3,Moderate,4,2153.2,3000.0
1478,2018,1,10,14,1713,239,12,Moderate,3,659.09,886.97
1478,2019,4,10,11,1609,96,19,Moderate,5,2623.79,3678.7
1478,2020,3,10,15,1572,98,7,Moderate,5,1702.33,2629.02
1478,2021,3,10,15,1905,71,10,Moderate,5,1724.51,2224.84
1478,2022,4,11,14,1768,164,10,High,3,3034.28,3210.02
1478,2023,4,12,12,1810,188,16,High,5,3930.8,4461.72
1479,2019,3,11,13,2298,274,3,High,5,2401.4,3000.18
1479,2020,2,11,11,2129,222,5,Moderate,4,1167.18,2019.44
1479,2021,3,10,10,1832,112,4,Moderate,2,1571.78,3000.0
1479,2022,2,10,10,1873,249,16,Moderate,2,1109.58,2000.0
1479,2023,2,12,13,1911,125,2,Low,5,1704.97,2263.88
1480,2018,2,10,15,2057,201,7,Moderate,4,1219.95,1563.49
1480,2019,4,10,13,1899,189,11,Low,5,2104.75,3945.99
1480,2020,1,11,14,2187,28,9,High,3,682.68,1011.18
1480,2021,3,10,10,1935,291,8,High,3,1599.88,3000.0
1480,2022,3,11,13,1797,4,3,High,5,2265.3,2906.13
1480,2023,2,12,13,1736,56,7,Moderate,5,1406.12,2056.36
1481,2020,3,10,10,2062,137,4,Low,5,1627.08,3000.0
1481,2021,3,10,11,1893,209,9,Low,3,1562.96,2890.81
1481,2022,1,11,13,2004,116,8,High,3,757.81,1049.8
1481,2023,1,10,15,1858,190,16,Low,5,548.42,800.06
